Run Number,Score,Move Count,Max Tile,Win
409,830,275,512,False
410,998,328,512,False
411,1020,339,512,False
412,996,336,512,False
413,846,278,512,False
414,752,257,512,False
415,1084,355,512,False
416,842,269,512,False
417,580,189,256,False
418,538,186,256,False
419,844,275,512,False
420,610,205,256,False
421,578,191,256,False
422,1070,343,512,False
423,880,293,512,False
424,454,151,256,False
425,1056,348,512,False
426,820,278,512,False
427,826,268,512,False
428,1054,341,512,False
429,996,333,512,False
430,528,179,256,False
431,1942,647,1024,False
432,610,198,256,False
433,558,186,256,False
434,824,265,512,False
435,952,317,512,False
436,1116,368,512,False
437,572,184,256,False
438,882,297,512,False
439,682,226,512,False
440,780,252,512,False
441,770,252,512,False
442,802,268,512,False
443,1006,325,512,False
444,820,283,512,False
445,560,188,256,False
446,1038,339,512,False
447,486,156,256,False
448,482,155,256,False
449,1908,659,1024,False
450,868,285,512,False
451,836,271,512,False
452,848,282,512,False
453,938,315,512,False
454,1344,448,1024,False
455,934,302,512,False
456,944,326,512,False
457,552,178,256,False
458,850,275,512,False
459,560,183,256,False
460,650,217,256,False
461,1564,525,1024,False
462,610,207,256,False
463,608,204,256,False
464,540,185,256,False
465,568,180,256,False
466,716,226,512,False
467,600,200,256,False
468,456,146,256,False
469,508,171,256,False
470,572,191,256,False
471,1038,337,512,False
472,806,257,512,False
473,518,176,256,False
474,886,290,512,False
475,606,201,256,False
476,596,191,256,False
477,1048,346,512,False
478,492,163,256,False
479,1040,335,512,False
480,1574,517,1024,False
481,364,116,128,False
482,1056,350,512,False
483,634,210,256,False
484,1152,373,512,False
485,568,189,256,False
486,506,165,256,False
487,870,284,512,False
488,1036,337,512,False
489,1650,546,1024,False
490,1054,343,512,False
491,312,100,128,False
492,580,192,256,False
493,846,289,512,False
494,892,291,512,False
495,1032,341,512,False
496,906,297,512,False
497,1130,376,512,False
498,1818,601,1024,False
499,1096,360,512,False
500,1016,340,512,False
